4;bunker;923.00;13.85;1529.00;2.48;0
4;bunker;938.00;16.38;1513.00;5.14;0
4;bunker;936.00;11.20;1494.00;2.98;0
4;coastal_bunker;913.00;9.50;1506.00;-1.85;0
4;dockyard;913.00;9.85;1504.00;-1.85;0
4;anti_air_building;958.00;13.82;1526.00;3.59;0
4;anti_air_building;950.00;13.90;1545.00;6.25;0
4;anti_air_building;995.00;15.75;1535.00;2.64;0
4;synthetic_refinery;965.00;13.75;1538.00;5.65;0
4;fuel_silo;990.00;16.10;1531.00;2.04;0
4;radar_station;960.00;14.20;1522.00;5.01;0
4;rocket_site;970.00;16.05;1527.00;2.54;0
4;nuclear_reactor;999.00;15.23;1504.00;4.10;0
5;arms_factory;1009.00;15.07;1736.00;5.51;0
5;arms_factory;964.00;11.50;1709.00;1.90;0
5;arms_factory;982.00;14.90;1759.00;6.02;0
5;arms_factory;972.00;12.38;1706.00;6.12;0
5;arms_factory;1007.00;14.20;1670.00;3.96;0
5;arms_factory;944.00;10.95;1677.00;1.80;0
5;industrial_complex;1003.00;13.28;1668.00;4.46;0
5;industrial_complex;944.00;11.10;1675.00;6.03;0
5;industrial_complex;976.00;11.55;1685.00;2.41;0
5;industrial_complex;1021.00;13.20;1681.00;0.25;0
5;industrial_complex;987.00;12.78;1676.00;1.45;0
5;industrial_complex;985.00;12.93;1707.00;4.47;0
5;air_base;979.00;11.80;1674.00;0.85;0
5;bunker;992.00;12.57;1704.00;3.52;0
5;bunker;971.00;11.23;1695.00;5.08;0
5;bunker;995.00;13.73;1691.00;2.92;0
5;bunker;980.00;14.62;1764.00;5.58;0
5;bunker;1006.00;13.88;1695.00;1.96;0
5;bunker;940.00;10.90;1675.00;4.98;0
5;bunker;963.00;10.78;1677.00;6.19;0
5;bunker;987.00;15.65;1737.00;4.03;0
5;bunker;975.00;12.18;1706.00;0.41;0
5;bunker;997.00;13.60;1729.00;1.97;0
5;bunker;956.00;11.35;1688.00;4.63;0
5;bunker;998.00;12.00;1655.00;2.47;0
5;bunker;1004.00;12.95;1708.00;5.14;0
5;bunker;1017.00;16.50;1648.00;0.41;0
5;anti_air_building;973.00;12.40;1712.00;4.54;0
5;anti_air_building;1012.00;14.40;1676.00;0.92;0
5;anti_air_building;952.00;11.10;1681.00;2.48;0
5;synthetic_refinery;1008.00;14.55;1673.00;5.14;0
5;fuel_silo;1015.00;13.30;1688.00;2.98;0
5;radar_station;978.00;13.45;1718.00;5.47;0
5;rocket_site;991.00;12.15;1715.00;0.92;0
5;nuclear_reactor;971.00;11.35;1688.00;3.59;0
6;arms_factory;897.00;14.00;1559.00;6.12;0
6;arms_factory;905.00;10.32;1539.00;3.96;0
6;arms_factory;888.00;12.28;1528.00;1.80;0
6;arms_factory;894.00;11.80;1530.00;4.46;0
6;arms_factory;883.00;10.73;1522.00;6.03;0
6;arms_factory;879.00;11.88;1561.00;2.41;0
6;industrial_complex;903.00;10.75;1549.00;0.25;0
6;industrial_complex;901.00;13.70;1560.00;1.45;0
6;industrial_complex;887.00;12.88;1546.00;4.47;0
6;industrial_complex;895.00;14.20;1562.00;0.85;0
6;industrial_complex;903.00;10.75;1546.00;3.52;0
6;industrial_complex;896.00;12.40;1569.00;5.08;0
6;air_base;891.00;10.65;1514.00;2.92;0
6;naval_base;870.00;9.50;1569.00;-1.89;5381
6;naval_base;893.00;9.60;1506.00;-0.38;5430
6;naval_base;867.00;9.50;1547.00;-1.19;2898
6;naval_base;886.00;9.50;1512.00;-0.14;5430
6;naval_base;867.00;9.57;1555.00;-1.74;5381
6;naval_base;912.00;9.50;1507.00;-0.29;5430
6;naval_base;875.00;9.50;1528.00;-1.11;2898
6;naval_base;909.00;9.50;1510.00;-0.12;5430
6;bunker;892.00;12.65;1569.00;2.47;0
6;bunker;894.00;12.25;1553.00;5.14;0
6;bunker;912.00;10.30;1522.00;0.41;0
6;bunker;875.00;11.78;1570.00;4.54;0
6;bunker;899.00;10.65;1549.00;0.92;0
6;bunker;892.00;12.68;1530.00;2.48;0
6;bunker;902.00;13.82;1577.00;5.14;0
6;bunker;871.00;10.35;1563.00;2.98;0
6;bunker;876.00;10.57;1540.00;4.19;0
6;bunker;886.00;12.90;1537.00;0.92;0
6;bunker;904.00;10.55;1542.00;3.59;0
6;bunker;895.00;10.48;1542.00;6.25;0
6;bunker;885.00;9.82;1516.00;2.64;0
6;bunker;877.00;9.80;1527.00;5.65;0
6;bunker;897.00;9.73;1510.00;2.04;0
6;bunker;904.00;9.60;1511.00;4.70;0
6;coastal_bunker;867.00;9.50;1547.00;-1.19;0
6;coastal_bunker;882.00;9.50;1517.00;-1.19;0
6;coastal_bunker;889.00;9.50;1508.00;-0.38;0
6;coastal_bunker;869.00;9.50;1574.00;-1.89;0
6;coastal_bunker;868.00;9.50;1557.00;-1.74;0
6;coastal_bunker;906.00;9.53;1510.00;-0.12;0
6;coastal_bunker;876.00;9.50;1523.00;-1.11;0
6;coastal_bunker;912.00;9.50;1507.00;-0.29;0
6;dockyard;911.00;9.50;1509.00;-0.29;0
6;anti_air_building;900.00;13.40;1572.00;0.99;0
6;anti_air_building;896.00;12.43;1554.00;3.66;0
6;anti_air_building;907.00;9.70;1527.00;0.04;0
6;synthetic_refinery;871.00;10.23;1559.00;1.60;0
6;fuel_silo;892.00;11.85;1524.00;5.72;0
6;radar_station;893.00;11.25;1542.00;1.85;0
6;rocket_site;896.00;11.30;1518.00;4.77;0
6;nuclear_reactor;871.00;9.73;1570.00;0.04;0
7;arms_factory;806.00;14.05;1908.00;1.80;0
7;arms_factory;838.00;14.38;1772.00;4.46;0
7;arms_factory;877.00;12.48;1792.00;6.03;0
7;arms_factory;905.00;11.65;1732.00;2.41;0
7;arms_factory;895.00;11.85;1838.00;0.25;0
7;arms_factory;825.00;12.18;1864.00;1.45;0
7;industrial_complex;812.00;12.68;1848.00;4.47;0
7;industrial_complex;860.00;11.70;1830.00;0.85;0
7;industrial_complex;824.00;9.68;1777.00;3.52;0
7;industrial_complex;838.00;9.55;1758.00;5.08;0
7;industrial_complex;782.00;10.12;1834.00;2.92;0
7;industrial_complex;829.00;13.60;1902.00;5.58;0
7;air_base;845.00;12.90;1771.00;1.96;0
7;naval_base;883.00;9.50;1731.00;-1.25;5257
7;naval_base;839.00;9.50;1753.00;0.61;5257
7;naval_base;777.00;9.50;1827.00;-1.00;4722
7;naval_base;805.00;9.50;1801.00;-0.84;5150
7;naval_base;817.00;9.60;1783.00;-0.84;2945
7;naval_base;866.00;9.50;1731.00;-0.59;5257
7;naval_base;870.00;9.50;1732.00;-0.59;5257
7;naval_base;858.00;9.50;1759.00;0.08;5257
7;bunker;863.00;13.50;1801.00;0.41;0
7;bunker;835.00;12.62;1807.00;4.54;0
7;bunker;890.00;12.53;1797.00;0.92;0
7;bunker;865.00;12.50;1821.00;2.48;0
7;bunker;847.00;13.03;1870.00;5.14;0
7;bunker;890.00;9.55;1727.00;2.98;0
7;bunker;788.00;11.32;1875.00;4.19;0
7;bunker;874.00;15.43;1765.00;0.92;0
7;bunker;827.00;9.55;1760.00;3.59;0
7;bunker;828.00;12.40;1804.00;6.25;0
7;bunker;843.00;14.43;1774.00;2.64;0
7;bunker;897.00;12.60;1735.00;5.65;0
7;bunker;898.00;14.43;1745.00;2.04;0
7;bunker;878.00;9.60;1732.00;4.70;0
7;bunker;867.00;10.07;1749.00;2.54;0
7;coastal_bunker;887.00;9.68;1728.00;-1.25;0
7;coastal_bunker;799.00;9.60;1821.00;-0.84;0
7;coastal_bunker;858.00;9.57;1749.00;-0.59;0
7;coastal_bunker;807.00;9.50;1771.00;-0.84;0
7;coastal_bunker;778.00;9.50;1808.00;-0.20;0
7;coastal_bunker;830.00;9.50;1775.00;-1.49;0
7;coastal_bunker;874.00;9.50;1729.00;-0.59;0
7;coastal_bunker;859.00;9.53;1757.00;0.08;0
7;dockyard;771.00;9.50;1826.00;-1.00;0
7;anti_air_building;870.00;11.60;1747.00;3.66;0
7;anti_air_building;812.00;10.95;1864.00;0.04;0
7;anti_air_building;814.00;12.62;1878.00;1.60;0
7;synthetic_refinery;847.00;11.80;1830.00;5.72;0
7;fuel_silo;830.00;12.60;1848.00;0.65;0
7;radar_station;837.00;13.23;1817.00;5.89;0
7;rocket_site;797.00;11.30;1833.00;0.04;0
7;nuclear_reactor;879.00;12.60;1798.00;4.17;0
8;arms_factory;914.00;11.00;1497.00;2.41;0
8;arms_factory;911.00;10.35;1502.00;0.25;0
8;arms_factory;907.00;11.25;1493.00;1.45;0
8;arms_factory;913.00;11.57;1491.00;4.47;0
8;arms_factory;914.00;10.75;1488.00;0.85;0
8;arms_factory;906.00;10.03;1503.00;3.52;0
8;industrial_complex;909.00;10.68;1501.00;5.08;0
8;industrial_complex;910.00;11.15;1498.00;2.92;0
8;industrial_complex;898.00;9.70;1494.00;5.58;0
8;industrial_complex;901.00;9.70;1504.00;1.96;0
8;industrial_complex;903.00;9.55;1488.00;4.98;0
8;industrial_complex;910.00;10.25;1486.00;6.19;0
8;air_base;904.00;10.32;1495.00;4.03;0
8;naval_base;903.00;9.68;1505.00;-2.36;5430
8;naval_base;899.00;9.50;1489.00;-1.89;5430
8;naval_base;906.00;9.75;1481.00;-0.98;5504
8;bunker;908.00;11.50;1495.00;2.47;0
8;bunker;908.00;10.30;1483.00;5.14;0
8;bunker;898.00;9.68;1492.00;0.41;0
8;bunker;907.00;10.43;1502.00;4.54;0
8;coastal_bunker;905.00;9.73;1480.00;-0.98;0
8;coastal_bunker;911.00;9.80;1504.00;-2.36;0
8;coastal_bunker;903.00;9.50;1487.00;-1.89;0
8;dockyard;899.00;9.50;1504.00;-2.36;0
8;anti_air_building;911.00;11.65;1496.00;4.19;0
8;anti_air_building;912.00;11.93;1494.00;0.92;0
8;anti_air_building;909.00;11.70;1492.00;3.59;0
8;synthetic_refinery;913.00;11.25;1490.00;6.25;0
8;fuel_silo;914.00;10.55;1487.00;2.64;0
8;radar_station;908.00;11.03;1490.00;0.59;0
8;rocket_site;908.00;10.85;1500.00;2.04;0
8;nuclear_reactor;908.00;11.32;1491.00;4.70;0
9;arms_factory;934.00;13.60;1613.00;1.45;0
9;arms_factory;1008.00;17.35;1613.00;4.47;0
9;arms_factory;945.00;9.50;1650.00;0.85;0
9;arms_factory;996.00;16.52;1634.00;3.52;0
9;arms_factory;975.00;13.35;1644.00;5.08;0
9;arms_factory;950.00;13.40;1598.00;2.92;0
9;industrial_complex;928.00;10.57;1640.00;5.58;0
9;industrial_complex;992.00;13.18;1607.00;1.96;0
9;industrial_complex;963.00;13.60;1584.00;4.98;0
9;industrial_complex;926.00;13.78;1608.00;6.19;0
9;industrial_complex;956.00;11.10;1645.00;4.03;0
9;industrial_complex;933.00;11.30;1637.00;0.41;0
9;air_base;965.00;13.75;1594.00;1.97;0
9;bunker;933.00;13.85;1594.00;4.63;0
9;bunker;966.00;13.53;1588.00;2.47;0
9;bunker;968.00;13.78;1621.00;5.14;0
9;bunker;999.00;12.80;1592.00;0.41;0
9;bunker;938.00;12.75;1629.00;4.54;0
9;bunker;927.00;14.07;1588.00;0.92;0
9;bunker;1018.00;18.90;1611.00;2.48;0
9;bunker;926.00;11.93;1626.00;2.98;0
9;bunker;962.00;10.07;1665.00;4.19;0
9;bunker;984.00;12.62;1618.00;0.92;0
9;bunker;1012.00;17.30;1630.00;3.59;0
9;bunker;976.00;12.80;1656.00;6.25;0
9;bunker;925.00;11.00;1649.00;2.64;0
9;bunker;941.00;9.50;1649.00;5.65;0
9;synthetic_refinery;968.00;13.23;1608.00;4.10;0
9;fuel_silo;1007.00;17.80;1622.00;0.48;0
9;radar_station;966.00;13.82;1613.00;4.94;0
9;rocket_site;945.00;14.15;1587.00;6.16;0
9;nuclear_reactor;973.00;13.35;1619.00;1.09;0
10;arms_factory;898.00;10.40;1641.00;3.52;0
10;arms_factory;883.00;10.75;1650.00;5.08;0
10;arms_factory;872.00;10.20;1605.00;2.92;0
10;arms_factory;894.00;10.38;1631.00;5.58;0
10;arms_factory;901.00;12.53;1620.00;1.96;0
10;arms_factory;900.00;14.40;1593.00;4.98;0
10;industrial_complex;892.00;11.15;1622.00;6.19;0
10;industrial_complex;906.00;14.43;1607.00;4.03;0
10;industrial_complex;898.00;13.50;1583.00;0.41;0
10;industrial_complex;895.00;10.12;1642.00;1.97;0
10;industrial_complex;886.00;10.73;1651.00;4.63;0
10;industrial_complex;887.00;11.73;1591.00;2.47;0
10;air_base;890.00;10.00;1632.00;5.14;0
10;naval_base;869.00;9.50;1624.00;-0.79;2921
10;naval_base;878.00;9.65;1662.00;-1.95;5335
10;naval_base;865.00;9.50;1590.00;-1.37;5381
10;naval_base;872.00;9.50;1647.00;-1.39;5335
10;naval_base;868.00;9.50;1609.00;-1.45;2921
10;naval_base;865.00;9.55;1602.00;-1.98;2921
10;bunker;875.00;10.12;1649.00;4.19;0
10;bunker;897.00;11.40;1630.00;0.92;0
10;bunker;912.00;12.43;1638.00;3.59;0
10;bunker;887.00;11.32;1598.00;6.25;0
10;bunker;868.00;10.10;1591.00;2.64;0
10;bunker;906.00;11.85;1644.00;5.65;0
10;bunker;875.00;10.30;1633.00;2.04;0
10;bunker;869.00;9.70;1609.00;4.70;0
10;bunker;904.00;14.73;1592.00;2.54;0
10;bunker;894.00;11.43;1616.00;4.10;0
10;bunker;899.00;12.73;1605.00;0.48;0
10;bunker;873.00;10.57;1599.00;3.15;0
10;bunker;899.00;12.20;1619.00;6.16;0
10;bunker;890.00;10.15;1647.00;1.09;0
10;coastal_bunker;872.00;9.50;1657.00;-1.95;0
10;coastal_bunker;870.00;9.50;1628.00;-1.77;0
10;coastal_bunker;868.00;9.62;1607.00;-1.98;0
10;coastal_bunker;869.00;9.50;1614.00;-1.45;0
10;coastal_bunker;872.00;9.50;1647.00;-1.39;0
10;coastal_bunker;868.00;9.50;1581.00;-1.37;0
10;dockyard;868.00;9.50;1609.00;-1.45;0
10;anti_air_building;892.00;11.18;1616.00;5.72;0
10;anti_air_building;876.00;10.88;1599.00;0.65;0
10;anti_air_building;902.00;12.60;1615.00;4.77;0
10;synthetic_refinery;883.00;10.70;1606.00;0.04;0
10;fuel_silo;900.00;14.10;1587.00;4.17;0
10;radar_station;891.00;10.98;1620.00;1.78;0
10;rocket_site;899.00;12.88;1603.00;3.21;0
10;nuclear_reactor;880.00;11.03;1596.00;6.23;0
11;arms_factory;932.00;12.18;1768.00;2.92;0
11;arms_factory;932.00;15.60;1719.00;5.58;0
11;arms_factory;903.00;12.45;1820.00;1.96;0
11;arms_factory;929.00;12.82;1785.00;4.98;0
11;arms_factory;939.00;12.50;1751.00;6.19;0
11;arms_factory;953.00;12.75;1717.00;4.03;0
11;industrial_complex;951.00;12.25;1745.00;0.41;0
11;industrial_complex;943.00;11.70;1701.00;1.97;0
11;industrial_complex;933.00;13.10;1788.00;4.63;0
11;industrial_complex;918.00;13.15;1800.00;2.47;0
11;industrial_complex;952.00;13.88;1773.00;5.14;0
11;industrial_complex;913.00;12.50;1724.00;0.41;0
11;air_base;941.00;11.80;1760.00;4.54;0
11;bunker;922.00;13.00;1790.00;0.92;0
11;bunker;940.00;11.88;1721.00;2.48;0
11;bunker;938.00;12.20;1730.00;5.14;0
11;bunker;944.00;13.98;1797.00;2.98;0
11;bunker;932.00;11.85;1754.00;4.19;0
11;bunker;904.00;11.95;1825.00;0.92;0
11;bunker;953.00;13.30;1769.00;3.59;0
11;bunker;927.00;13.62;1698.00;6.25;0
11;bunker;952.00;13.03;1714.00;2.64;0
11;anti_air_building;943.00;12.93;1766.00;5.65;0
11;anti_air_building;918.00;12.25;1795.00;2.04;0
11;anti_air_building;906.00;12.65;1818.00;4.70;0
11;synthetic_refinery;918.00;12.65;1784.00;2.54;0
11;fuel_silo;929.00;12.48;1750.00;4.10;0
11;radar_station;931.00;12.28;1763.00;0.90;0
11;rocket_site;954.00;13.10;1743.00;3.15;0
11;nuclear_reactor;955.00;11.70;1698.00;6.16;0
12;arms_factory;855.00;11.25;1727.00;4.98;0
12;arms_factory;845.00;12.45;1736.00;6.19;0
12;arms_factory;840.00;10.07;1729.00;4.03;0
12;arms_factory;834.00;11.05;1737.00;0.41;0
12;arms_factory;857.00;10.68;1727.00;1.97;0
12;arms_factory;847.00;12.23;1736.00;4.63;0
12;industrial_complex;845.00;11.28;1743.00;2.47;0
12;industrial_complex;836.00;11.65;1737.00;5.14;0
12;industrial_complex;731.00;9.55;1826.00;0.41;0
12;industrial_complex;869.00;10.65;1711.00;4.54;0
12;industrial_complex;847.00;10.55;1743.00;0.92;0
12;industrial_complex;838.00;11.90;1737.00;2.48;0
12;air_base;852.00;11.00;1722.00;5.14;0
12;naval_base;829.00;10.43;1749.00;-4.64;5257
12;naval_base;749.00;9.50;1794.00;0.46;5150
12;naval_base;871.00;9.50;1707.00;-1.21;5282
12;naval_base;829.00;9.53;1734.00;-0.46;5282
12;naval_base;859.00;10.10;1727.00;-4.12;5257
12;naval_base;851.00;9.62;1740.00;-3.39;5257
12;bunker;843.00;11.20;1730.00;5.65;0
12;bunker;849.00;10.93;1725.00;2.04;0
12;bunker;843.00;11.88;1742.00;4.70;0
12;bunker;819.00;10.20;1748.00;2.54;0
12;bunker;740.00;9.68;1814.00;4.10;0
12;bunker;865.00;10.98;1723.00;0.48;0
12;coastal_bunker;746.00;9.55;1815.00;0.46;0
12;coastal_bunker;880.00;9.50;1715.00;1.57;0
12;coastal_bunker;851.00;9.60;1719.00;-0.64;0
12;coastal_bunker;836.00;9.50;1725.00;-0.46;0
12;coastal_bunker;808.00;9.50;1750.00;-2.03;0
12;coastal_bunker;845.00;10.05;1746.00;-3.39;0
